"Department","Province","District","Month","Year","IncidenceCount","X._Pop_1_NBI","X._Inadq_Housing","X._Overcrowding","X._Pop_No_Hygeine","X._High_Econ_Depend","X._Pop_No_pubwater","X._No_Light","X._Homes_Dirt_Floor","X._Homes_Firewood","X._no_computer","X._no_cellphone","X._no_internet","X._Homes_1_room","X._Difficulty_Moving","X._limited_interact_wothes","Illiteracy_Rate","Precipitation","Temperature","Wind_Speed","Wind_Direction_Degrees","Relative_Humidity"
"LIMA","LIMA","LURIN","April",2019,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,1.2,15.3603351955307,0.709638554216868,183.036626506024,80.0559511648746
"LIMA","LIMA","LURIN","May",2019,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,2.56666666666667,19.5075971697284,1.26676644664168,205.173847810237,85.4672653904267
"LIMA","LIMA","LURIN","June",2019,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,1.825,16.8024865126374,1.2523923679847,208.540260173447,89.5983756123967
"LIMA","LIMA","LURIN","July",2019,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,5.9,14.1664609053498,0.731275720164609,194.944732510288,91.2512649571685
"LIMA","LIMA","LURIN","August",2019,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,3.6,14.1394160583942,0.802919708029197,199.957313868613,87.5982352400938
"LIMA","LIMA","LURIN","September",2019,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,4.9,14.9834722222222,0.946944444444444,215.228,85.7008522334584
"LIMA","LIMA","LURIN","October",2019,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,2.4,15.9778901734104,1.01488439306358,219.716156069364,81.4415073713873
"LIMA","LIMA","LURIN","November",2019,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,0,19.5578313253012,1.16867469879518,234.361325301205,79.7752684164311
"LIMA","LIMA","LURIN","December",2019,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,5.2,20.3087483176312,1.13781965006729,224.347833109018,80.0868195167272
"LIMA","LIMA","LURIN","January",2020,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,3.2,22.254693877551,1.21795918367347,216.737346938776,79.096276178198
"LIMA","LIMA","LURIN","February",2020,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,0,23.928125,2.14870886387114,215.220130044774,77.2235147915496
"LIMA","LIMA","LURIN","March",2020,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,0.3,23.825340599455,1.31767068273092,228.242329317269,72.0652100822368
"LIMA","LIMA","LURIN","April",2020,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,0,22.0081460674157,1.25969101123596,217.086755617978,74.1275116161697
"LIMA","LIMA","LURIN","May",2020,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,1,18.7986559139785,1.14072580645161,211.826639784946,77.0248204952334
"LIMA","LIMA","LURIN","June",2020,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,2.6,16.2223611111111,1.06430555555556,208.113291666667,82.4177949960896
"LIMA","LIMA","LURIN","July",2020,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,0.2,14.9580434782609,1.08652173913043,206.685,82.7766528394729
"LIMA","LIMA","LURIN","August",2020,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,2.6,14.7546979865772,1.16610738255034,217.459395973154,81.0312692982353
"LIMA","LIMA","LURIN","September",2020,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,3.4,15.4429567642957,1.24797768479777,228.685244072524,83.4247784015698
"LIMA","LIMA","LURIN","October",2020,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,1.9,16.9552380952381,1.27823129251701,231.316843537415,80.1335933159053
"LIMA","LIMA","LURIN","November",2020,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,1.1,17.75625,1.31958333333333,220.127402777778,78.0966792155454
"LIMA","LIMA","LURIN","December",2020,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,3,18.5935028248588,0.649435028248588,129.039265536723,79.2021105254788
"LIMA","LIMA","LURIN","January",2021,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,1.42,21.9893256677652,1.78379863228324,218.312070264181,74.5784007409596
"LIMA","LIMA","LURIN","February",2021,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,0.14,22.7118224709238,1.83081111476849,220.03163004718,72.0323288525473
"LIMA","LIMA","LURIN","March",2021,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,0.52,23.0752450873837,2.11935773700838,225.931816297375,72.4103886408862
"LIMA","LIMA","LURIN","April",2021,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,0.2,20.4682571676321,2.00289434394066,226.702031439811,77.2436771446138
"LIMA","LIMA","LURIN","May",2021,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,1.18333333333333,17.7662137288156,1.72152087924899,216.739453525015,84.8049877828038
"LIMA","LIMA","LURIN","June",2021,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,1.4,16.7208395718839,1.55122805348466,204.969465082209,84.707875730774
"LIMA","LIMA","LURIN","July",2021,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,0.766666666666667,15.8882846393759,1.691295793371,205.453288286545,81.4197593454785
"LIMA","LIMA","LURIN","August",2021,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,3.1,14.0842105263158,0.768791208791209,179.531120879121,84.8413996196935
"LIMA","LIMA","LURIN","September",2021,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,0.5,14.7925,0.949264705882353,210.087058823529,80.7219502467688
"LIMA","LIMA","LURIN","October",2021,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,1.4,15.7649932157395,1.12225237449118,220.818968792402,77.5699813598016
"LIMA","LIMA","LURIN","November",2021,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,0.3,17.1460451977401,1.12485875706215,220.112259887006,76.6942886195548
"LIMA","LIMA","LURIN","December",2021,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,2,19.066814159292,1.123598820059,194.415560471976,75.9679575036748
"LIMA","LIMA","LURIN","January",2022,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,4.2,21.8636363636364,1.16092265943012,196.31552238806,71.9122005613702
"LIMA","LIMA","LURIN","February",2022,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,0.6,22.3764227642276,1.04439024390244,214.006130081301,68.5107594783896
"LIMA","LIMA","LURIN","March",2022,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,0.6,22.7611559139785,1.02970430107527,208.308965053763,67.7610779083463
"LIMA","LIMA","LURIN","April",2022,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,0.5,19.6770893371758,1.03184438040346,206.265057636888,75.0405855733619
"LIMA","LIMA","LURIN","May",2022,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,0.6,16.939027982327,0.921502209131075,193.10970544919,77.0258300055792
"LIMA","LIMA","LURIN","June",2022,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,1.5,15.3286723163842,0.924152542372881,177.73593220339,78.1491280844377
"LIMA","LIMA","LURIN","July",2022,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,0.4,14.3797122302158,0.815971223021583,171.024244604317,79.9471258920504
"LIMA","LIMA","LURIN","August",2022,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,2.3,14.0443526170799,0.638292011019284,134.468608815427,85.0713352038745
"LIMA","LIMA","LURIN","September",2022,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,2.28571428571429,14.6312977099237,0.881221374045802,173.156320610687,83.0459694188504
"LIMA","LIMA","LURIN","October",2022,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,0.8,15.3645161290323,1.13400537634409,205.264126344086,81.0715319696061
"LIMA","LIMA","LURIN","November",2022,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,2.3,17.841364902507,1.06824512534819,182.515905292479,78.627592152554
"LIMA","LIMA","LURIN","December",2022,0,0.217,0.08,0.101,0.037,0.009,0.3205087295,0.06532342618,0.07225235903,0.0360779384,0.6045673581,0.06955793002,0.6917661848,0.1942380453,0.01815124166,0.00715286731,0.0784909468,0.3,20.7938172043011,1.07258064516129,174.584166666667,76.6303297354216
"LIMA","LIMA","MAGDALENA DEL MAR","January",2019,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,1,23.9324324324324,1.52806539509537,197.207084468665,83.8833333333333
"LIMA","LIMA","MAGDALENA DEL MAR","February",2019,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0,25.875,1.56158536585366,200.853658536585,82.4357142857143
"LIMA","LIMA","MAGDALENA DEL MAR","March",2019,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0.3,24.1903225806452,1.50147590772591,206.097085722086,84.5935483870968
"LIMA","LIMA","MAGDALENA DEL MAR","April",2019,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0.4,22.4083333333333,1.43320506072766,202.372371820999,86.0166666666667
"LIMA","LIMA","MAGDALENA DEL MAR","May",2019,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,4.4,19.5225806451613,1.26676644664168,205.173847810237,88.7838709677419
"LIMA","LIMA","MAGDALENA DEL MAR","June",2019,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,5.7,16.925,1.2523923679847,208.540260173447,91.97
"LIMA","LIMA","MAGDALENA DEL MAR","July",2019,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,3.9,16.1225806451613,1.16031475424382,195.006170344253,92.0258064516129
"LIMA","LIMA","MAGDALENA DEL MAR","August",2019,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,3.2,15.0081989247312,2.04905913978495,219.748655913978,88.377688172043
"LIMA","LIMA","MAGDALENA DEL MAR","September",2019,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,2.7,15.7913888888889,2.40875,217.554166666667,87.6569444444444
"LIMA","LIMA","MAGDALENA DEL MAR","October",2019,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,1,16.6646505376344,2.47930107526882,216.987903225806,84.2809139784946
"LIMA","LIMA","MAGDALENA DEL MAR","November",2019,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0.4,18.842119944212,2.75746164574616,214.698744769874,82.6917712691771
"LIMA","LIMA","MAGDALENA DEL MAR","December",2019,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0.5,20.7453566621803,2.57738896366083,217.837146702557,82.4454912516824
"LIMA","LIMA","MAGDALENA DEL MAR","January",2020,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0.4,23.0034161490683,2.52434108527132,219.62480620155,80.553488372093
"LIMA","LIMA","MAGDALENA DEL MAR","February",2020,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0,23.7110632183908,2.49123563218391,213.853448275862,80.7686781609195
"LIMA","LIMA","MAGDALENA DEL MAR","March",2020,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0,23.8702956989247,2.44247311827957,214.69623655914,77.8051075268817
"LIMA","LIMA","MAGDALENA DEL MAR","April",2020,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0,21.9469476744186,2.23704245973646,217.458272327965,78.7685589519651
"LIMA","LIMA","MAGDALENA DEL MAR","May",2020,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0,18.9825268817204,2.08427419354839,209.479838709677,82.5672043010753
"LIMA","LIMA","MAGDALENA DEL MAR","June",2020,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0,16.9659722222222,1.9375,218.525,84.8722222222222
"LIMA","LIMA","MAGDALENA DEL MAR","July",2020,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0.9,15.4645161290323,1.92916666666667,214.775537634409,85.2056451612903
"LIMA","LIMA","MAGDALENA DEL MAR","August",2020,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,1.5,15.4358870967742,2.20040322580645,217.853494623656,84.8602150537634
"LIMA","LIMA","MAGDALENA DEL MAR","September",2020,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,1.2,15.699860724234,2.35076495132128,212.532684283727,85.1476323119777
"LIMA","LIMA","MAGDALENA DEL MAR","October",2020,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0.4,16.9076612903226,2.44220430107527,211.916666666667,84.2674731182796
"LIMA","LIMA","MAGDALENA DEL MAR","November",2020,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0.1,17.8746164574616,2.28926080892608,213.503486750349,81.3919107391911
"LIMA","LIMA","MAGDALENA DEL MAR","December",2020,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0.4,19.7852702702703,0.872432432432432,215.486486486486,83.027027027027
"LIMA","LIMA","MAGDALENA DEL MAR","January",2021,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0.2,21.6060483870968,0.0163978494623656,213.10752688172,80.0631720430108
"LIMA","LIMA","MAGDALENA DEL MAR","February",2021,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0,22.369494047619,0.94077380952381,213.815476190476,76.7425595238095
"LIMA","LIMA","MAGDALENA DEL MAR","March",2021,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0,22.9305107526882,2.16344086021505,210.530913978495,76.6639784946236
"LIMA","LIMA","MAGDALENA DEL MAR","April",2021,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0,19.9326388888889,2.13194444444444,212.522222222222,82.4638888888889
"LIMA","LIMA","MAGDALENA DEL MAR","May",2021,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0.5,17.7229838709677,1.8260752688172,218.647849462366,86.9099462365591
"LIMA","LIMA","MAGDALENA DEL MAR","June",2021,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,1.2,17.2286111111111,1.8025,213.441666666667,86.1666666666667
"LIMA","LIMA","MAGDALENA DEL MAR","July",2021,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,1.6,16.2351906158358,1.94398826979472,213.475073313783,86.5234604105572
"LIMA","LIMA","MAGDALENA DEL MAR","August",2021,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,2.4,15.5110363391655,2.21386271870794,213.757738896366,87.6837146702557
"LIMA","LIMA","MAGDALENA DEL MAR","September",2021,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0.2,15.1384722222222,2.11597222222222,212.623611111111,88.0083333333333
"LIMA","LIMA","MAGDALENA DEL MAR","October",2021,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0.3,15.8594086021505,2.53548387096774,211.782258064516,85.8548387096774
"LIMA","LIMA","MAGDALENA DEL MAR","November",2021,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0.2,17.6815277777778,2.52726008344924,209.695410292072,83.5535465924896
"LIMA","LIMA","MAGDALENA DEL MAR","December",2021,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0.3,19.547311827957,2.55913978494624,212.932795698925,81.8814516129032
"LIMA","LIMA","MAGDALENA DEL MAR","January",2022,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0.1,21.8084677419355,2.57405913978495,214.051075268817,79.0645161290323
"LIMA","LIMA","MAGDALENA DEL MAR","February",2022,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0.7,21.879552238806,2.22593703148426,214.013493253373,77.0731343283582
"LIMA","LIMA","MAGDALENA DEL MAR","March",2022,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0,21.7132253711201,2.22537112010796,211.968960863698,77.0418353576248
"LIMA","LIMA","MAGDALENA DEL MAR","April",2022,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0,19.0917941585535,2.20152990264256,213.390820584145,81.874826147427
"LIMA","LIMA","MAGDALENA DEL MAR","May",2022,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,0,17.0572395128552,2.01380243572395,213.990527740189,83.8132611637348
"LIMA","LIMA","MAGDALENA DEL MAR","June",2022,0,0.035,0.002,0.025,0,0.001,0.00010786323,0.00118649552,0.00075504261,0.00015593326,0.1684079214,0.03695618275,0.1753209626,0.0707582785,0.02400066346,0.01161054901,0.03979101012,1.2,15.8533707865169,1.86779184247539,215.807313642757,84.4269662921348
