"","AÑO / MES / DÍA","HORA","TEMPERATURA (°C)","PRECIPITACIÓN (mm/hora)","HUMEDAD (%)","DIRECCION DEL VIENTO (°)","VELOCIDAD DEL VIENTO (m/s)"
"11298","2020/08/18","03:00","14.2",NA,"S/D","210.2","0.9"
"11299","2020/08/18","04:00","14.5",NA,"S/D","171.6","1.0"
"11300","2020/08/18","05:00","14.7",NA,"S/D","198.5","1.6"
"11301","2020/08/18","06:00","14.2",NA,"S/D","181.1","1.3"
"11302","2020/08/18","07:00","13.9",NA,"S/D","195.8","1.3"
"11303","2020/08/18","08:00","14.1",NA,"S/D","184.9","1.3"
"11304","2020/08/18","09:00","14.7",NA,"S/D","178.1","1.2"
"11305","2020/08/18","10:00","15.3",NA,"S/D","213.3","1.3"
"11306","2020/08/18","11:00","16.2",NA,"S/D","228","1.5"
"11307","2020/08/18","12:00","17.1",NA,"S/D","238.9","1.3"
"11308","2020/08/18","13:00","17.3",NA,"S/D","189.2","3.0"
"11309","2020/08/18","14:00","18.6",NA,"S/D","195.5","2.8"
"11310","2020/08/18","15:00","18.3",NA,"97.3","193.1","3.1"
"11311","2020/08/18","16:00","16.8",NA,"S/D","201.2","3.6"
"11312","2020/08/18","17:00","15.9",NA,"S/D","204.4","2.8"
"11313","2020/08/18","18:00","15.3",NA,"S/D","208.2","2.4"
"11314","2020/08/18","19:00","14.9",NA,"S/D","192.5","2.6"
"11315","2020/08/18","20:00","14.8",NA,"S/D","205.3","2.1"
"11316","2020/08/18","21:00","14.9",NA,"S/D","192.3","2.0"
"11317","2020/08/18","22:00","14.8",NA,"S/D","201.9","1.8"
"11318","2020/08/18","23:00","14.3",NA,"S/D","211.4","1.8"
"11319","2020/08/19","00:00","14.2",NA,"S/D","176","1.4"
"11320","2020/08/19","01:00","14.0",NA,"S/D","198.6","1.8"
"11321","2020/08/19","02:00","14.0",NA,"S/D","208.1","1.1"
"11322","2020/08/19","03:00","14.0",NA,"S/D","181.8","1.0"
"11323","2020/08/19","04:00","14.2",NA,"S/D","199.6","0.1"
"11324","2020/08/19","05:00","14.4",NA,"S/D","229.6","1.0"
"11325","2020/08/19","06:00","14.1",NA,"S/D","235.8","1.3"
"11326","2020/08/19","07:00","14.2",NA,"S/D","231.9","0.9"
"11327","2020/08/19","08:00","14.4",NA,"S/D","211.3","1.1"
"11328","2020/08/19","09:00","14.9",NA,"S/D","202.3","1.3"
"11329","2020/08/19","10:00","15.5",NA,"S/D","216.7","1.3"
"11330","2020/08/19","11:00","16.2",NA,"S/D","191.4","1.9"
"11331","2020/08/19","12:00","17.7",NA,"S/D","183.7","2.8"
"11332","2020/08/19","13:00","18.1",NA,"S/D","184.8","2.9"
"11333","2020/08/19","14:00","19.0",NA,"S/D","191.6","3.0"
"11334","2020/08/19","15:00","18.6",NA,"S/D","186.7","3.2"
"11335","2020/08/19","16:00","17.6",NA,"S/D","196","3.7"
"11336","2020/08/19","17:00","15.9",NA,"S/D","198","3.7"
"11337","2020/08/19","18:00","15.3",NA,"S/D","194.4","2.6"
"11338","2020/08/19","19:00","15.0",NA,"S/D","199.1","1.9"
"11339","2020/08/19","20:00","14.9",NA,"S/D","208.7","1.8"
"11340","2020/08/19","21:00","14.9",NA,"S/D","183","1.4"
"11341","2020/08/19","22:00","14.8",NA,"S/D","194.4","2.0"
"11342","2020/08/19","23:00","14.6",NA,"S/D","184.4","1.8"
"11343","2020/08/20","00:00","14.2",NA,"S/D","202.6","1.6"
"11344","2020/08/20","01:00","14.0",NA,"S/D","187.9","1.9"
"11345","2020/08/20","02:00","13.9",NA,"S/D","187","1.9"
"11346","2020/08/20","03:00","13.8",NA,"S/D","224.5","1.0"
"11347","2020/08/20","04:00","13.8",NA,"S/D","175.9","0.9"
"11348","2020/08/20","05:00","13.8",NA,"S/D","234.7","1.1"
"11349","2020/08/20","06:00","14.1",NA,"S/D","230.5","0.3"
"11350","2020/08/20","07:00","14.3",NA,"S/D","243.7","0.8"
"11351","2020/08/20","08:00","14.5",NA,"S/D","184.2","0.6"
"11352","2020/08/20","09:00","15.8",NA,"72.87","200.9","0.8"
"11353","2020/08/20","10:00","17.3",NA,"S/D","198.5","2.3"
"11354","2020/08/20","11:00","18.6",NA,"S/D","208.9","3.2"
"11355","2020/08/20","12:00","19.5",NA,"77.44","210.1","3.0"
"11356","2020/08/20","13:00","20.2",NA,"82","195.1","3.0"
"11357","2020/08/20","14:00","19.7",NA,"96.9","198.8","3.6"
"11358","2020/08/20","15:00","19.3",NA,"S/D","212","3.6"
"11359","2020/08/20","16:00","18.6",NA,"91.6","211.2","3.3"
"11360","2020/08/20","17:00","17.3",NA,"95.9","204.9","3.0"
"11361","2020/08/20","18:00","15.9",NA,"96.3","202.8","2.7"
"11362","2020/08/20","19:00","15.5",NA,"S/D","197.6","2.3"
"11363","2020/08/20","20:00","15.1",NA,"S/D","204.6","2.7"
"11364","2020/08/20","21:00","14.9",NA,"S/D","196.6","2.2"
"11365","2020/08/20","22:00","14.9",NA,"S/D","199.3","2.1"
"11366","2020/08/20","23:00","14.8",NA,"99.5","193.1","1.2"
"11367","2020/08/21","00:00","14.8",NA,"S/D","196.9","1.2"
"11368","2020/08/21","01:00","14.6",NA,"S/D","216.1","1.0"
"11369","2020/08/21","02:00","14.8",NA,"S/D","199.4","1.1"
"11370","2020/08/21","03:00","14.5",NA,"S/D","204","1.4"
"11371","2020/08/21","04:00","14.5",NA,"S/D","234.4","1.3"
"11372","2020/08/21","05:00","14.6",NA,"S/D","186.8","0.8"
"11373","2020/08/21","07:00","S/D",NA,"S/D","S/D","S/D"
"11374","2020/08/21","08:00","14.8",NA,"97.9","254.8","0.8"
"11375","2020/08/21","09:00","15.4",NA,"99.9","249","1.6"
"11376","2020/08/21","10:00","16.6",NA,"86.1","230.5","1.2"
"11377","2020/08/21","11:00","17.0",NA,"83.3","244.4","1.6"
"11378","2020/08/21","12:00","17.7",NA,"73.14","253.2","1.9"
"11379","2020/08/21","13:00","19.3",NA,"63.21","243","1.6"
"11380","2020/08/21","14:00","19.4",NA,"63.1","216.6","1.8"
"11381","2020/08/21","15:00","19.5",NA,"64.63","216.4","1.8"
"11382","2020/08/21","16:00","17.7",NA,"70.47","221.6","1.9"
"11383","2020/08/21","17:00","16.5",NA,"74.29","247.7","1.5"
"11384","2020/08/21","18:00","15.3",NA,"79.54","257.9","1.6"
"11385","2020/08/21","19:00","15.5",NA,"87.8","221.3","1.3"
"11386","2020/08/21","20:00","15.4",NA,"83.3","200.4","2.2"
"11387","2020/08/21","21:00","15.3",NA,"S/D","198.3","1.8"
"11388","2020/08/21","22:00","15.1",NA,"98.5","208","1.7"
"11389","2020/08/21","23:00","14.9",NA,"93.8","198.3","1.7"
"11390","2020/08/22","00:00","14.8",NA,"S/D","205.3","1.6"
"11391","2020/08/22","01:00","14.9",NA,"84.9","192.6","1.6"
"11392","2020/08/22","02:00","14.8",NA,"88.9","185.1","1.5"
"11393","2020/08/22","03:00","14.6",NA,"85.8","210.6","1.5"
"11394","2020/08/22","04:00","14.7",NA,"S/D","212","0.9"
"11395","2020/08/22","05:00","14.5",NA,"86.4","270.2","0.6"
"11396","2020/08/22","06:00","14.6",NA,"98.7","212.4","1.0"
"11397","2020/08/22","07:00","14.7",NA,"94.7","161.3","0.4"
"11398","2020/08/22","08:00","15.0",NA,"94.5","162.1","1.5"
"11399","2020/08/22","09:00","15.3",NA,"S/D","210.2","1.8"
"11400","2020/08/22","10:00","15.8",NA,"92.3","208.1","2.0"
"11401","2020/08/22","11:00","16.7",NA,"97.7","200.6","2.7"
"11402","2020/08/22","12:00","17.3",NA,"94","198.2","3.1"
"11403","2020/08/22","13:00","17.1",NA,"92.3","201.1","3.1"
"11404","2020/08/22","14:00","16.3",NA,"90.6","204.9","2.5"
"11405","2020/08/22","15:00","16.9",NA,"79.72","187.4","2.8"
"11406","2020/08/22","16:00","16.8",NA,"77.12","185.9","2.6"
"11407","2020/08/22","17:00","16.2",NA,"95.4","197.9","2.6"
"11408","2020/08/22","18:00","15.3",NA,"92.9","193.9","2.7"
"11409","2020/08/22","19:00","15.1",NA,"90.8","206.6","2.0"
"11410","2020/08/22","20:00","15.3",NA,"98.6","192.3","1.5"
"11411","2020/08/22","21:00","15.3",NA,"89.8","201.8","1.7"
"11412","2020/08/22","22:00","14.9",NA,"S/D","207.9","2.0"
"11413","2020/08/22","23:00","14.7",NA,"100","177.1","2.1"
"11414","2020/08/23","00:00","14.3",NA,"100","196.8","2.0"
"11415","2020/08/23","01:00","14.2",NA,"S/D","207.3","1.7"
"11416","2020/08/23","02:00","14.2",NA,"S/D","187.8","1.1"
"11417","2020/08/23","03:00","14.3",NA,"94.9","204","1.3"
"11418","2020/08/23","04:00","14.5",NA,"99.1","222.1","1.2"
"11419","2020/08/27","10:00","17.8",NA,"92.3","185.5","2.8"
"11420","2020/08/27","11:00","19.0",NA,"81.3","178.3","2.7"
"11421","2020/08/27","12:00","19.4",NA,"65.11","185.3","3.1"
"11422","2020/08/27","13:00","18.4",NA,"67.67","210.4","2.3"
"11423","2020/08/27","14:00","16.4",NA,"82.1","207.8","3.0"
"11424","2020/08/27","15:00","15.9",NA,"79.11","204.4","2.6"
"11425","2020/08/27","16:00","15.8",NA,"79.22","218.4","1.5"
"11426","2020/08/27","17:00","15.8",NA,"82.8","208.9","1.5"
"11427","2020/08/27","18:00","15.3",NA,"88.5","199.6","1.7"
"11428","2020/08/27","19:00","15.1",NA,"89.9","202.3","2.0"
"11429","2020/08/27","20:00","14.9",NA,"91","211.5","1.6"
"11430","2020/08/27","21:00","14.8",NA,"94.4","198.4","1.6"
"11431","2020/08/27","22:00","14.9",NA,"S/D","186.1","1.4"
"11432","2020/08/27","23:00","15.1",NA,"88.1","194","1.2"
"11433","2020/08/28","00:00","15.2",NA,"88.9","253.4","0.5"
"11434","2020/08/28","01:00","15.0",NA,"89.3","262.8","0.7"
"11435","2020/08/28","02:00","15.0",NA,"84.2","211.1","0.5"
"11436","2020/08/28","03:00","14.6",NA,"85.2","257.6","0.6"
"11437","2020/08/28","04:00","14.9",NA,"93.4","248.2","0.6"
"11438","2020/08/28","05:00","15.0",NA,"85.4","194.3","1.2"
"11439","2020/08/28","06:00","15.0",NA,"84.3","245.7","0.5"
"11440","2020/08/28","07:00","14.8",NA,"86.4","245.2","0.5"
"11441","2020/08/28","08:00","14.8",NA,"86","169.3","1.6"
"11442","2020/08/28","09:00","15.2",NA,"85.7","190.7","1.7"
"11443","2020/08/28","10:00","16.0",NA,"91.8","205.1","1.4"
"11444","2020/08/28","11:00","17.3",NA,"79.82","202.3","2.1"
"11445","2020/08/28","12:00","18.7",NA,"73.09","194.4","2.7"
"11446","2020/08/28","13:00","18.6",NA,"69.83","202.8","3.2"
"11447","2020/08/28","14:00","18.6",NA,"90.7","200.7","3.5"
"11448","2020/08/28","15:00","18.1",NA,"85.9","198.4","3.7"
"11449","2020/08/28","16:00","17.8",NA,"82","202.3","3.0"
"11450","2020/08/28","17:00","17.1",NA,"91.3","206.3","2.8"
"11451","2020/08/28","18:00","15.9",NA,"99.9","210.2","3.0"
"11452","2020/08/28","19:00","15.5",NA,"98.4","207.8","2.7"
"11453","2020/08/28","20:00","15.5",NA,"S/D","217.3","2.0"
"11454","2020/08/28","21:00","15.5",NA,"S/D","204.9","2.2"
"11455","2020/08/28","22:00","15.2",NA,"S/D","206","1.0"
"11456","2020/08/28","23:00","15.3",NA,"92.6","184.7","1.4"
"11457","2020/08/29","00:00","14.8",NA,"99.9","201.5","1.7"
"11458","2020/08/29","01:00","14.6",NA,"93.4","187.5","1.5"
"11459","2020/08/29","02:00","14.6",NA,"96","202.2","1.0"
"11460","2020/08/29","03:00","14.7",NA,"S/D","203","1.5"
"11461","2020/08/29","04:00","14.6",NA,"S/D","242","0.7"
"11462","2020/08/29","05:00","14.5",NA,"S/D","249.4","0.8"
"11463","2020/08/29","06:00","14.4",NA,"85.6","229.2","1.6"
"11464","2020/08/29","07:00","14.5",NA,"86.5","198.7","1.6"
"11465","2020/08/29","08:00","14.3",NA,"87.3","224.3","1.7"
"11466","2020/08/29","09:00","14.4",NA,"86.8","168.8","1.8"
"11467","2020/08/29","10:00","14.9",NA,"85.1","177.5","1.3"
"11468","2020/08/29","11:00","15.4",NA,"83.7","247.8","0.7"
"11469","2020/08/29","12:00","15.5",NA,"81.4","219.6","1.2"
"11470","2020/08/29","13:00","16.4",NA,"77.75","182.1","1.1"
"11471","2020/08/29","14:00","17.1",NA,"72.81","207.6","1.3"
"11472","2020/08/29","15:00","17.1",NA,"72.58","195.9","2.0"
"11473","2020/08/29","16:00","16.9",NA,"73.36","197.3","2.6"
"11474","2020/08/29","17:00","16.0",NA,"77.97","201.3","2.6"
"11475","2020/08/29","18:00","15.4",NA,"79.78","198.6","2.2"
"11476","2020/08/29","19:00","15.2",NA,"81","189.8","1.9"
"11477","2020/08/29","20:00","15.0",NA,"83","196.9","2.5"
"11478","2020/08/29","21:00","14.6",NA,"86.4","193.9","2.5"
"11479","2020/08/29","22:00","14.4",NA,"88","207.2","1.9"
"11480","2020/08/29","23:00","14.4",NA,"88.7","225.2","1.2"
"11481","2020/08/30","00:00","14.4",NA,"88.4","194.2","1.5"
"11482","2020/08/30","01:00","14.2",NA,"89.9","180.3","1.5"
"11483","2020/08/30","02:00","14.1",NA,"89.9","191","1.4"
"11484","2020/08/30","03:00","14.0",NA,"90.4","185.1","1.2"
"11485","2020/08/30","04:00","13.9",NA,"91.8","187.4","1.7"
"11486","2020/08/30","05:00","13.8",NA,"91.9","198.3","1.7"
"11487","2020/08/30","06:00","13.6",NA,"98.6","195.3","2.2"
"11488","2020/08/30","07:00","13.6",NA,"91.7","155.3","1.1"
"11489","2020/08/30","08:00","13.9",NA,"91.9","235.3","1.0"
"11490","2020/08/30","09:00","14.6",NA,"88.7","237.3","1.2"
"11491","2020/08/30","10:00","14.9",NA,"85","240.6","1.0"
"11492","2020/08/30","11:00","15.4",NA,"81.7","234.9","0.7"
"11493","2020/08/30","12:00","15.7",NA,"80.3","224","0.6"
"11494","2020/08/30","13:00","15.4",NA,"81.1","190.3","1.8"
"11495","2020/08/30","14:00","16.0",NA,"78.58","162.7","1.4"
"11496","2020/08/30","15:00","17.0",NA,"73.55","194.5","1.3"
"11497","2020/08/30","16:00","17.8",NA,"72.36","169.6","1.9"
"11498","2020/08/30","17:00","16.6",NA,"76.81","211.5","2.3"
"11499","2020/08/30","18:00","15.4",NA,"78.62","217.9","1.1"
"11500","2020/08/30","19:00","15.0",NA,"79.74","212.7","1.3"
"11501","2020/08/30","20:00","14.6",NA,"82.3","196.9","1.0"
"11502","2020/08/30","21:00","14.4",NA,"83.1","222.1","0.2"
"11503","2020/08/30","22:00","14.3",NA,"83.6","221.8","0.8"
"11504","2020/08/30","23:00","14.3",NA,"85.3","184.9","0.9"
"11505","2020/08/31","00:00","14.4",NA,"86.4","155","0.1"
"11506","2020/08/31","01:00","14.4",NA,"86.6","184.8","1.0"
"11507","2020/08/31","02:00","14.5",NA,"84.9","219.4","1.1"
"11508","2020/08/31","03:00","14.2",NA,"86.9","208.8","1.5"
"11509","2020/08/31","04:00","13.7",NA,"89.3","197.1","2.1"
"11510","2020/08/31","05:00","13.3",NA,"90.1","208.6","2.0"
"11511","2020/08/31","06:00","13.3",NA,"90.6","198.4","2.0"
"11512","2020/08/31","07:00","13.3",NA,"90.8","217.8","1.4"
"11513","2020/08/31","08:00","13.7",NA,"91.1","188.2","1.3"
"11514","2020/08/31","09:00","14.5",NA,"90.3","181.8","0.8"
"11515","2020/08/31","10:00","16.0",NA,"80.1","221.7","1.1"
"11516","2020/08/31","11:00","18.2",NA,"69.78","178.5","2.4"
"11517","2020/08/31","12:00","18.2",NA,"68.52","217","2.4"
"11518","2020/08/31","13:00","18.9",NA,"65.36","193.4","2.8"
"11519","2020/08/31","14:00","18.5",NA,"66.56","189.8","3.7"
"11520","2020/08/31","15:00","16.8",NA,"72.11","196.9","3.8"
"11521","2020/08/31","16:00","15.6",NA,"77.73","197.6","3.4"
"11522","2020/08/31","17:00","15.4",NA,"77.93","195.8","3.2"
"11523","2020/08/31","18:00","15.0",NA,"81.3","210.9","2.7"
"11524","2020/08/31","19:00","15.0",NA,"79.53","204.8","1.4"
"11525","2020/08/31","20:00","15.1",NA,"78.68","185.2","0.3"
"11526","2020/08/31","21:00","14.8",NA,"80.5","203","1.9"
"11527","2020/08/31","22:00","14.5",NA,"82.2","231.9","1.2"
"11528","2020/08/31","23:00","14.8",NA,"82.4","208.5","1.0"
"11529","2020/09/01","00:00","14.6",NA,"96","188.1","1.2"
"11530","2020/09/01","01:00","14.3",NA,"84.7","195.7","1.2"
"11531","2020/09/01","02:00","14.5",NA,"84","254.1","0.3"
"11532","2020/09/01","03:00","14.5",NA,"82.1","135","0.4"
"11533","2020/09/01","04:00","14.0",NA,"86.2","182.6","1.7"
"11534","2020/09/01","05:00","13.9",NA,"87.7","203","2.0"
"11535","2020/09/01","06:00","13.8",NA,"86.5","199.4","2.2"
"11536","2020/09/01","07:00","14.0",NA,"87.4","198.8","2.5"
"11537","2020/09/01","08:00","14.1",NA,"90.5","200.8","2.3"
"11538","2020/09/01","09:00","14.3",NA,"86.9","227.5","1.8"
"11539","2020/09/01","10:00","15.0",NA,"84.5","211.3","2.0"
"11540","2020/09/01","11:00","15.3",NA,"84.9","189.8","2.0"
"11541","2020/09/01","12:00","15.5",NA,"87.6","200.6","2.8"
"11542","2020/09/01","13:00","15.6",NA,"80.8","194.5","2.3"
"11543","2020/09/01","14:00","16.5",NA,"74.52","206","2.6"
"11544","2020/09/01","15:00","16.3",NA,"75.22","204.2","2.6"
"11545","2020/09/01","16:00","15.2",NA,"80.2","201.3","2.8"
"11546","2020/09/01","17:00","15.2",NA,"79.94","197.5","2.9"
"11547","2020/09/01","18:00","14.6",NA,"82.8","199","2.8"
"11548","2020/09/01","19:00","14.4",NA,"84","207.1","2.3"
"11549","2020/09/01","20:00","14.3",NA,"82.4","183.7","1.7"
"11550","2020/09/01","21:00","14.3",NA,"82.9","195.7","1.6"
"11551","2020/09/01","22:00","14.3",NA,"84.5","196.4","1.3"
"11552","2020/09/01","23:00","14.4",NA,"81.6","256","0.7"
"11553","2020/09/02","00:00","14.6",NA,"81.6","160.8","1.0"
"11554","2020/09/02","01:00","14.6",NA,"80.3","235.5","1.0"
"11555","2020/09/02","02:00","14.6",NA,"80.7","280.6","1.0"
"11556","2020/09/02","03:00","14.1",NA,"83.4","242.7","0.8"
"11557","2020/09/02","04:00","13.7",NA,"84.9","250.2","0.9"
"11558","2020/09/02","05:00","13.6",NA,"85.8","241.1","0.8"
"11559","2020/09/02","06:00","13.7",NA,"85.2","192.9","0.6"
"11560","2020/09/02","07:00","13.7",NA,"86.1","235.7","1.3"
"11561","2020/09/02","08:00","14.1",NA,"83.6","246.1","0.6"
"11562","2020/09/02","09:00","14.8",NA,"80.6","272.4","0.8"
"11563","2020/09/02","10:00","14.8",NA,"83.3","264.1","0.8"
"11564","2020/09/02","11:00","14.8",NA,"86","240.3","1.0"
"11565","2020/09/02","12:00","15.0",NA,"86.6","276","1.2"
"11566","2020/09/02","13:00","15.5",NA,"85.1","219.2","0.9"
"11567","2020/09/02","14:00","15.6",NA,"93.4","197.8","1.9"
"11568","2020/09/02","15:00","15.7",NA,"S/D","208.5","1.8"
"11569","2020/09/02","16:00","15.5",NA,"99.7","222.5","2.0"
"11570","2020/09/02","17:00","14.9",NA,"97.2","196.8","2.6"
"11571","2020/09/02","18:00","14.3",NA,"97.4","188","2.4"
"11572","2020/09/02","19:00","13.8",NA,"S/D","201.9","2.2"
"11573","2020/09/02","20:00","13.7",NA,"S/D","201.4","2.4"
"11574","2020/09/02","21:00","13.5",NA,"S/D","207","2.4"
"11575","2020/09/02","22:00","13.2",NA,"S/D","201.9","2.4"
"11576","2020/09/02","23:00","13.1",NA,"S/D","194.2","2.5"
"11577","2020/09/03","00:00","13.1",NA,"S/D","202.4","1.4"
"11578","2020/09/03","01:00","13.0",NA,"S/D","226.1","0.8"
"11579","2020/09/03","02:00","13.0",NA,"S/D","177.8","0.5"
"11580","2020/09/03","03:00","13.1",NA,"S/D","146.8","0.1"
"11581","2020/09/03","04:00","13.1",NA,"S/D","254.3","0.1"
"11582","2020/09/03","05:00","13.1",NA,"S/D","181.8","0.7"
"11583","2020/09/03","06:00","13.4",NA,"100","192.4","0.9"
"11584","2020/09/03","07:00","13.5",NA,"96.8","180.8","1.8"
"11585","2020/09/03","08:00","13.6",NA,"S/D","194.4","1.4"
"11586","2020/09/03","09:00","14.2",NA,"S/D","185","0.9"
"11587","2020/09/03","10:00","14.7",NA,"96.2","214.8","1.1"
"11588","2020/09/03","11:00","15.4",NA,"S/D","192.8","2.0"
"11589","2020/09/03","12:00","15.7",NA,"S/D","189.6","2.4"
"11590","2020/09/03","13:00","15.5",NA,"S/D","194.8","2.5"
"11591","2020/09/03","14:00","15.2",NA,"S/D","197.8","2.7"
"11592","2020/09/03","15:00","14.9",NA,"S/D","205.8","2.3"
"11593","2020/09/03","16:00","14.8",NA,"S/D","195.2","2.1"
"11594","2020/09/03","17:00","14.4",NA,"S/D","196.6","2.6"
"11595","2020/09/03","18:00","14.2",NA,"S/D","215.9","1.4"
"11596","2020/09/03","19:00","14.3",NA,"S/D","207.7","1.5"
"11597","2020/09/03","20:00","14.3",NA,"S/D","182.1","1.7"
"11598","2020/09/03","21:00","14.3",NA,"S/D","216.9","1.3"
"11599","2020/09/03","22:00","14.2",NA,"S/D","214.9","1.0"
"11600","2020/09/03","23:00","14.3",NA,"S/D","231.7","0.4"
"11601","2020/09/04","00:00","14.0",NA,"S/D","214.2","1.6"
"11602","2020/09/04","01:00","13.7",NA,"S/D","160.8","1.5"
"11603","2020/09/04","02:00","13.5",NA,"S/D","197.7","0.8"
"11604","2020/09/04","03:00","13.2",NA,"S/D","215","1.8"
"11605","2020/09/04","04:00","12.9",NA,"S/D","194.9","1.4"
"11606","2020/09/04","05:00","12.7",NA,"S/D","179.3","1.3"
"11607","2020/09/04","06:00","12.6",NA,"S/D","187.8","1.1"
"11608","2020/09/04","07:00","12.7",NA,"S/D","197.6","1.6"
"11609","2020/09/04","08:00","12.8",NA,"S/D","195.2","0.7"
"11610","2020/09/04","09:00","13.6",NA,"S/D","199.8","1.1"
"11611","2020/09/04","10:00","14.5",NA,"S/D","230.2","1.3"
"11612","2020/09/04","11:00","16.1",NA,"S/D","236.6","0.9"
"11613","2020/09/04","12:00","17.7",NA,"100","199.7","2.0"
"11614","2020/09/04","13:00","18.5",NA,"S/D","195.5","2.0"
"11615","2020/09/04","14:00","19.5",NA,"S/D","197.7","2.5"
"11616","2020/09/04","15:00","19.5",NA,"S/D","188.9","2.9"
"11617","2020/09/04","16:00","18.2",NA,"S/D","202.7","3.0"
"11618","2020/09/04","17:00","17.6",NA,"S/D","209.3","2.5"
"11619","2020/09/04","18:00","16.4",NA,"S/D","202.7","2.4"
"11620","2020/09/04","19:00","15.6",NA,"S/D","195.3","2.4"
"11621","2020/09/04","20:00","15.0",NA,"S/D","222.5","0.9"
"11622","2020/09/04","21:00","15.2",NA,"S/D","208.6","0.4"
"11623","2020/09/04","22:00","14.9",NA,"S/D","196.6","1.4"
"11624","2020/09/04","23:00","14.2",NA,"S/D","196.1","2.0"
"11625","2020/09/05","00:00","13.8",NA,"S/D","196.1","1.8"
"11626","2020/09/05","01:00","13.5",NA,"S/D","185","1.8"
"11627","2020/09/05","02:00","13.6",NA,"S/D","186","1.0"
"11628","2020/09/05","03:00","13.7",NA,"S/D","233.8","0.3"
"11629","2020/09/05","04:00","13.7",NA,"S/D","240.9","0.1"
"11630","2020/09/05","05:00","13.7",NA,"S/D","141.1","0.7"
"11631","2020/09/05","06:00","13.7",NA,"S/D","245.4","0.6"
"11632","2020/09/05","07:00","13.8",NA,"84.7","151.3","0.6"
"11633","2020/09/05","08:00","14.2",NA,"S/D","226.4","1.1"
"11634","2020/09/05","09:00","14.7",NA,"S/D","261.4","0.6"
"11635","2020/09/05","10:00","15.3",NA,"S/D","254.6","1.1"
"11636","2020/09/05","11:00","17.0",NA,"S/D","237.4","1.6"
"11637","2020/09/05","12:00","18.5",NA,"S/D","211.9","2.5"
"11638","2020/09/05","13:00","19.4",NA,"97.7","213.1","3.1"
"11639","2020/09/05","14:00","21.1",NA,"95","191.6","3.2"
"11640","2020/09/05","15:00","21.2",NA,"90.6","200.5","3.8"
"11641","2020/09/05","16:00","19.4",NA,"90.6","189.6","3.5"
"11642","2020/09/05","17:00","18.1",NA,"97.5","180.3","2.8"
"11643","2020/09/05","18:00","15.6",NA,"S/D","201.5","2.9"
"11644","2020/09/05","19:00","15.2",NA,"S/D","216.7","1.5"
"11645","2020/09/05","20:00","15.3",NA,"S/D","190.7","2.4"
"11646","2020/09/05","21:00","14.7",NA,"100","203.7","1.4"
"11647","2020/09/05","22:00","14.5",NA,"S/D","207.1","1.4"
"11648","2020/09/05","23:00","14.7",NA,"S/D","220.5","1.3"
"11649","2020/09/06","00:00","14.8",NA,"S/D","286.8","0.6"
"11650","2020/09/06","01:00","15.0",NA,"S/D","239.2","0.3"
"11651","2020/09/06","02:00","14.8",NA,"S/D","291.9","0.8"
"11652","2020/09/06","03:00","14.6",NA,"S/D","221.3","0.5"
"11653","2020/09/06","04:00","14.3",NA,"S/D","282.9","1.0"
"11654","2020/09/06","05:00","14.0",NA,"S/D","234.3","1.9"
"11655","2020/09/06","06:00","13.9",NA,"S/D","286.9","0.7"
"11656","2020/09/06","07:00","13.9",NA,"S/D","227.7","0.7"
"11657","2020/09/06","08:00","14.4",NA,"S/D","224.3","0.2"
"11658","2020/09/06","09:00","15.0",NA,"S/D","239.3","1.5"
"11659","2020/09/06","10:00","15.3",NA,"S/D","234.4","0.8"
"11660","2020/09/06","11:00","16.6",NA,"S/D","192","2.0"
"11661","2020/09/06","12:00","18.2",NA,"S/D","188.9","2.3"
"11662","2020/09/06","13:00","19.6",NA,"S/D","191.7","2.8"
"11663","2020/09/06","14:00","20.7",NA,"98.7","189.4","2.7"
"11664","2020/09/06","15:00","20.7",NA,"S/D","200.2","3.2"
"11665","2020/09/06","16:00","19.3",NA,"97.1","196.2","3.8"
"11666","2020/09/06","17:00","17.4",NA,"S/D","210.9","3.5"
"11667","2020/09/06","18:00","15.4",NA,"S/D","203.5","3.0"
"11668","2020/09/06","19:00","14.9",NA,"S/D","220.5","1.8"
"11669","2020/09/06","20:00","14.8",NA,"S/D","194.3","1.9"
"11670","2020/09/06","21:00","14.7",NA,"S/D","223.2","1.4"
"11671","2020/09/06","22:00","14.7",NA,"S/D","234","0.1"
"11672","2020/09/06","23:00","14.6",NA,"S/D","201.7","0.1"
"11673","2020/09/07","00:00","14.4",NA,"S/D","206.1","1.9"
"11674","2020/09/07","01:00","14.2",NA,"S/D","219.1","0.7"
"11675","2020/09/07","02:00","14.2",NA,"S/D","212.9","1.4"
"11676","2020/09/07","03:00","14.2",NA,"S/D","213.7","1.1"
"11677","2020/09/07","04:00","13.9",NA,"S/D","261.9","0.6"
"11678","2020/09/07","05:00","14.0",NA,"S/D","194.3","0.5"
"11679","2020/09/07","06:00","13.8",NA,"S/D","243.8","0.7"
"11680","2020/09/07","07:00","14.0",NA,"91.8","231.6","0.6"
"11681","2020/09/07","08:00","14.5",NA,"S/D","254.4","0.5"
"11682","2020/09/07","09:00","16.5",NA,"99.6","168.3","1.0"
"11683","2020/09/07","10:00","18.0",NA,"100","185.4","1.2"
"11684","2020/09/07","11:00","19.3",NA,"S/D","213.2","2.5"
"11685","2020/09/07","12:00","20.0",NA,"95.4","192.6","2.7"
"11686","2020/09/07","13:00","20.0",NA,"S/D","193","3.2"
